3, 39, 17, 51, 21, 58, 27, 63, 4, 9
3, 4, 5, 9, 48, 19, 20, 22, 58, 27
1, 4, 5, 9, 57, 19, 54, 25, 26, 22
1, 4, 38, 9, 43, 19, 23, 25, 29, 5
1, 4, 5, 9, 18, 19, 22, 55, 54, 25
3, 4, 5, 9, 49, 22, 23, 27, 59, 19
1, 4, 5, 9, 19, 20, 21, 22, 27, 54
3, 4, 5, 9, 44, 19, 55, 23, 60, 64
3, 4, 5, 9, 48, 49, 18, 19, 23, 25
1, 3, 4, 5, 9, 18, 19, 23, 25, 60
3, 4, 5, 9, 48, 49, 18, 19, 23, 25
3, 4, 5, 9, 18, 19, 23, 7, 62, 55
1, 4, 5, 9, 19, 54, 23, 26, 60, 29
1, 3, 4, 5, 9, 18, 19, 22, 25, 60
4, 5, 9, 17, 20, 22, 25, 26, 28, 11
1, 3, 4, 5, 9, 18, 19, 57, 26, 31
3, 4, 5, 9, 49, 19, 23, 25, 62, 64
3, 4, 5, 9, 48, 68, 19, 23, 25, 59
3, 4, 5, 9, 19, 54, 25, 26, 27, 64
3, 4, 5, 63, 9, 18, 19, 23, 69, 64
3, 4, 5, 9, 19, 54, 25, 26, 27, 64
3, 4, 5, 39, 48, 19, 58, 61, 32, 37
1, 3, 4, 5, 7, 9, 21, 23, 62, 55
3, 4, 5, 9, 15, 17, 20, 21, 25, 32
3, 4, 5, 39, 17, 20, 25, 61, 32, 48
3, 4, 5, 9, 19, 25, 61, 62, 32, 26
3, 4, 5, 39, 9, 14, 15, 17, 20, 61
20, 4, 5, 9, 44, 49, 27, 61, 32, 40
3, 4, 69, 9, 44, 19, 21, 26, 61, 32
3, 4, 69, 7, 9, 61, 21, 5, 54, 29
3, 4, 5, 7, 9, 14, 19, 21, 62, 32
3, 4, 69, 9, 44, 19, 24, 5, 27, 32
33, 3, 69, 9, 19, 21, 22, 27, 61, 32
3, 4, 5, 7, 9, 61, 69, 29, 32, 25
3, 4, 5, 70, 9, 44, 67, 19, 61, 32
3, 4, 38, 9, 67, 15, 42, 61, 32, 34
3, 4, 7, 9, 44, 48, 20, 28, 61, 32
3, 4, 7, 9, 44, 48, 20, 28, 61, 32
3, 4, 5, 7, 67, 19, 25, 61, 32, 9
3, 4, 5, 9, 20, 55, 25, 28, 32, 61
33, 3, 5, 11, 9, 44, 13, 27, 61, 32
3, 4, 5, 9, 12, 19, 23, 25, 27, 62
3, 4, 5, 9, 12, 19, 23, 25, 27, 62
3, 4, 5, 9, 48, 41, 25, 27, 62, 32
3, 4, 38, 9, 49, 54, 27, 32, 50, 45
3, 4, 38, 9, 45, 49, 50, 25, 27, 32
11, 4, 5, 9, 45, 17, 20, 27, 61, 25
3, 4, 38, 9, 45, 49, 50, 54, 27, 32
1, 4, 5, 9, 50, 19, 20, 27, 61, 32
1, 4, 5, 8, 9, 45, 41, 19, 18, 27
3, 4, 5, 9, 12, 19, 23, 25, 27, 62
3, 4, 5, 9, 12, 51, 25, 27, 61, 32
3, 4, 5, 9, 12, 19, 23, 25, 27, 32
3, 4, 5, 9, 17, 51, 25, 27, 61, 32
3, 4, 5, 9, 12, 19, 23, 25, 27, 32
3, 5, 9, 17, 50, 20, 25, 27, 61, 19
67, 4, 5, 9, 3, 19, 23, 27, 61, 32
67, 4, 5, 9, 19, 20, 27, 61, 59, 3
3, 4, 5, 9, 48, 19, 20, 27, 61, 32
1, 35, 4, 5, 9, 48, 37, 19, 20, 64
1, 35, 4, 5, 70, 19, 21, 23, 25, 27
1, 4, 5, 9, 18, 52, 55, 25, 31, 19
1, 4, 5, 39, 9, 19, 25, 31, 70, 21
1, 4, 5, 39, 13, 46, 64, 21, 27, 28
1, 4, 5, 38, 9, 43, 18, 27, 28, 31
1, 4, 5, 9, 19, 21, 22, 55, 25, 63
1, 4, 7, 39, 9, 45, 19, 21, 25, 31
1, 4, 5, 7, 19, 21, 22, 55, 25, 63
1, 5, 19, 15, 17, 18, 51, 21, 25, 61
1, 4, 5, 70, 9, 15, 19, 21, 57, 63
1, 4, 5, 9, 15, 17, 19, 21, 25, 31
1, 4, 9, 45, 13, 15, 19, 21, 24, 27
1, 4, 9, 13, 41, 19, 21, 57, 63, 5
1, 4, 5, 9, 47, 19, 15, 25, 31, 61
1, 4, 5, 9, 15, 18, 21, 24, 27, 57
1, 4, 5, 39, 9, 13, 57, 25, 28, 31
1, 4, 5, 39, 9, 20, 21, 22, 53, 61
1, 4, 5, 7, 9, 18, 21, 25, 31, 34
1, 4, 5, 39, 9, 52, 21, 29, 27, 31
1, 4, 5, 9, 41, 68, 21, 23, 30, 31
1, 35, 5, 15, 17, 18, 19, 21, 59, 28
3, 4, 5, 9, 45, 15, 21, 27, 61, 32
3, 4, 5, 9, 45, 15, 21, 25, 27, 59
2, 3, 4, 5, 70, 9, 46, 21, 61, 32
32, 4, 5, 69, 59, 25, 26, 27, 61, 30
34, 3, 4, 5, 38, 9, 25, 29, 32, 61
3, 4, 5, 9, 45, 15, 21, 14, 61, 32
3, 4, 5, 9, 45, 15, 21, 25, 61, 32
3, 4, 5, 40, 9, 12, 45, 27, 61, 32
66, 5, 19, 53, 15, 59, 61, 31, 32, 27
3, 4, 5, 9, 15, 16, 27, 64, 61, 32
4, 5, 9, 12, 20, 25, 27, 61, 59, 63
3, 4, 5, 70, 9, 12, 21, 61, 32, 25
3, 4, 5, 9, 41, 7, 25, 27, 59, 32
3, 4, 5, 38, 59, 25, 27, 64, 61, 32
1, 2, 4, 5, 6, 9, 15, 21, 25, 61
3, 4, 5, 9, 19, 25, 27, 64, 61, 32
4, 5, 38, 9, 64, 21, 25, 28, 32, 3
2, 3, 4, 5, 6, 9, 26, 61, 31, 32
3, 4, 5, 70, 9, 12, 15, 21, 61, 32
3, 4, 5, 9, 17, 23, 26, 27, 61, 32
3, 4, 5, 6, 15, 48, 19, 23, 25, 32
3, 4, 5, 9, 48, 50, 19, 25, 61, 18
65, 4, 5, 9, 43, 20, 22, 23, 52, 64
25, 3, 4, 5, 9, 23, 19, 52, 27, 61
3, 4, 5, 6, 9, 21, 56, 25, 32, 15
66, 4, 5, 41, 19, 20, 23, 27, 61, 32
67, 4, 5, 9, 13, 19, 20, 57, 27, 61
66, 3, 4, 5, 9, 38, 19, 20, 41, 67
3, 4, 5, 9, 43, 70, 25, 28, 61, 32
33, 3, 4, 5, 19, 21, 23, 28, 61, 62
3, 4, 5, 9, 43, 15, 20, 28, 61, 32
3, 4, 5, 9, 13, 19, 52, 27, 61, 32
33, 4, 5, 9, 15, 21, 20, 28, 32, 61
3, 4, 5, 9, 11, 25, 28, 61, 32, 67
3, 4, 5, 9, 11, 19, 25, 28, 61, 32
3, 4, 5, 9, 22, 24, 61, 32, 41, 18
3, 4, 38, 13, 50, 20, 23, 27, 25, 68
34, 4, 5, 19, 20, 22, 28, 61, 32, 64
3, 4, 5, 9, 6, 42, 25, 28, 61, 32
3, 4, 5, 38, 9, 13, 15, 19, 37, 61
3, 4, 5, 9, 51, 22, 25, 27, 61, 32
3, 4, 5, 9, 11, 68, 21, 69, 31, 32
3, 4, 5, 9, 50, 19, 41, 25, 27, 32
3, 4, 5, 9, 18, 58, 27, 28, 31, 32
3, 4, 5, 9, 11, 51, 68, 21, 23, 69
3, 4, 5, 9, 50, 7, 41, 25, 61, 32
1, 3, 4, 5, 14, 51, 25, 27, 37, 32
3, 4, 5, 9, 19, 14, 18, 51, 61, 32
3, 4, 5, 9, 57, 25, 27, 32, 51, 61
64, 4, 5, 9, 14, 51, 25, 27, 61, 31
3, 4, 5, 9, 51, 25, 27, 32, 12, 14
3, 4, 34, 9, 54, 15, 51, 25, 27, 46
3, 4, 5, 9, 14, 19, 21, 28, 61, 32
3, 4, 5, 9, 51, 57, 27, 61, 32, 25
3, 4, 5, 39, 9, 25, 37, 61, 32, 51
1, 4, 5, 9, 50, 19, 41, 58, 28, 32
67, 4, 5, 70, 9, 3, 46, 27, 32, 61
3, 4, 5, 9, 16, 19, 23, 61, 32, 51
3, 4, 9, 11, 54, 57, 58, 28, 61, 32
3, 4, 5, 39, 9, 57, 51, 25, 27, 32
3, 68, 9, 42, 14, 15, 19, 25, 61, 32
44, 42, 12, 15, 49, 25, 27, 61, 63, 32
3, 4, 42, 44, 13, 15, 25, 27, 61, 32
65, 3, 42, 44, 19, 56, 28, 61, 32, 9
65, 35, 42, 44, 67, 15, 25, 27, 61, 32
65, 3, 42, 44, 14, 18, 19, 25, 41, 32
3, 38, 9, 42, 25, 27, 46, 32, 18, 58
65, 34, 68, 42, 12, 17, 25, 58, 27, 32
33, 65, 3, 9, 15, 20, 25, 27, 61, 32
68, 9, 42, 11, 12, 25, 58, 27, 61, 32
68, 9, 42, 11, 12, 4, 27, 61, 32, 49
3, 70, 38, 9, 67, 14, 50, 25, 61, 32
65, 33, 3, 9, 45, 40, 51, 25, 61, 32
3, 38, 44, 18, 25, 58, 27, 31, 32, 9
65, 33, 3, 9, 18, 21, 55, 25, 61, 32
2, 3, 9, 44, 17, 18, 27, 61, 32, 69
3, 33, 69, 9, 45, 14, 50, 25, 61, 32
65, 33, 12, 9, 44, 25, 27, 61, 32, 3
13, 3, 9, 38, 35, 54, 25, 27, 32, 61
3, 38, 9, 24, 12, 15, 21, 45, 63, 32
33, 3, 4, 39, 9, 19, 23, 25, 61, 30
33, 3, 4, 69, 9, 19, 23, 25, 27, 61
33, 3, 4, 69, 9, 14, 41, 25, 30, 28
33, 3, 4, 70, 9, 41, 19, 25, 27, 28
3, 4, 69, 39, 9, 51, 53, 25, 5, 32
3, 4, 69, 39, 9, 51, 53, 25, 5, 32
33, 3, 4, 70, 9, 45, 20, 25, 27, 28
1, 34, 3, 70, 39, 9, 13, 48, 27, 32
33, 3, 4, 68, 42, 67, 25, 27, 28, 54
3, 38, 9, 48, 20, 25, 14, 27, 28, 54
3, 9, 42, 13, 54, 56, 25, 58, 59, 34
34, 3, 4, 5, 9, 19, 25, 27, 61, 70
3, 28, 38, 9, 16, 19, 20, 58, 27, 48
3, 4, 69, 39, 9, 51, 53, 25, 5, 32
3, 4, 69, 39, 9, 51, 53, 25, 5, 32
34, 3, 69, 41, 20, 53, 25, 27, 29, 13
3, 4, 69, 39, 9, 51, 53, 54, 5, 32
3, 69, 9, 42, 67, 51, 53, 25, 32, 1
1, 4, 5, 70, 39, 9, 51, 54, 25, 27
1, 3, 69, 13, 48, 20, 54, 25, 27, 59
33, 4, 6, 46, 48, 22, 25, 32, 61, 64
33, 36, 8, 61, 11, 44, 47, 25, 29, 32
35, 4, 5, 45, 67, 46, 54, 25, 61, 32
33, 67, 37, 41, 44, 47, 48, 25, 61, 32
67, 4, 7, 9, 48, 52, 25, 27, 61, 32
65, 68, 6, 12, 46, 15, 57, 25, 61, 32
68, 4, 47, 52, 21, 22, 25, 61, 63, 32
33, 41, 10, 46, 47, 48, 25, 27, 61, 32
33, 3, 69, 41, 15, 25, 27, 61, 32, 65
35, 36, 9, 47, 48, 50, 22, 25, 61, 32
33, 36, 7, 15, 52, 21, 22, 25, 61, 32
33, 66, 11, 12, 45, 46, 25, 27, 61, 32
33, 65, 5, 45, 46, 47, 55, 25, 61, 32
33, 66, 10, 46, 47, 55, 25, 61, 62, 32
33, 3, 69, 38, 41, 15, 25, 27, 61, 32
65, 68, 6, 12, 46, 52, 25, 27, 61, 32
35, 5, 39, 8, 46, 25, 57, 61, 62, 32
67, 9, 45, 46, 52, 49, 22, 25, 61, 32
2, 35, 10, 12, 46, 47, 52, 21, 61, 32
33, 4, 38, 42, 12, 6, 53, 25, 61, 32
3, 5, 9, 42, 14, 48, 41, 54, 69, 27
3, 4, 5, 9, 42, 23, 25, 27, 16, 57
3, 4, 5, 6, 9, 42, 14, 48, 57, 59
3, 4, 5, 6, 7, 9, 23, 28, 61, 38
3, 4, 5, 6, 9, 43, 14, 48, 57, 59
3, 4, 5, 38, 9, 14, 25, 59, 27, 42
3, 4, 38, 9, 14, 48, 23, 25, 27, 15
3, 4, 5, 38, 9, 42, 14, 25, 27, 59
3, 4, 5, 42, 15, 16, 49, 25, 23, 57
3, 4, 5, 6, 9, 43, 14, 57, 59, 48
3, 4, 5, 14, 15, 16, 57, 27, 59, 31
3, 5, 9, 46, 14, 50, 23, 25, 27, 48
3, 5, 9, 14, 48, 25, 37, 59, 29, 38
3, 36, 5, 9, 42, 56, 59, 61, 27, 70
3, 4, 5, 9, 14, 2, 46, 25, 59, 27
3, 61, 37, 38, 9, 42, 14, 25, 59, 27
3, 4, 5, 9, 42, 16, 49, 25, 57, 27
3, 4, 5, 6, 9, 49, 25, 27, 59, 38
3, 4, 37, 38, 9, 32, 14, 25, 27, 59
3, 36, 5, 9, 14, 4, 23, 25, 59, 27
20, 3, 36, 5, 9, 4, 21, 25, 61, 32
2, 3, 5, 38, 19, 20, 56, 25, 32, 27
4, 5, 44, 13, 57, 19, 20, 25, 26, 27
3, 4, 5, 9, 19, 20, 21, 25, 27, 32
3, 4, 5, 9, 19, 20, 21, 25, 61, 32
3, 4, 5, 9, 43, 20, 21, 25, 61, 32
2, 29, 9, 44, 18, 20, 25, 37, 32, 5
2, 5, 42, 19, 20, 53, 25, 27, 32, 9
67, 4, 5, 9, 44, 19, 20, 27, 61, 32
34, 4, 5, 9, 19, 25, 27, 61, 32, 14
4, 70, 9, 51, 50, 35, 20, 25, 61, 32
3, 4, 5, 70, 40, 9, 20, 25, 27, 31
4, 5, 9, 42, 19, 20, 25, 59, 61, 32
5, 7, 9, 19, 20, 25, 26, 27, 32, 64
67, 4, 9, 14, 41, 20, 53, 64, 61, 32
3, 4, 5, 39, 9, 44, 20, 25, 27, 61
2, 5, 9, 13, 19, 20, 25, 27, 32, 63
2, 67, 5, 9, 44, 19, 20, 25, 27, 32
5, 9, 42, 44, 19, 20, 23, 61, 32, 67
67, 4, 6, 9, 20, 53, 25, 61, 64, 32
1, 4, 5, 9, 19, 21, 25, 61, 31, 32
3, 36, 5, 9, 14, 17, 4, 67, 63, 32
1, 35, 4, 5, 48, 18, 19, 21, 32, 25
1, 4, 5, 11, 19, 25, 58, 28, 32, 18
3, 4, 5, 9, 18, 19, 68, 63, 32, 25
1, 34, 3, 4, 5, 9, 19, 20, 25, 28
7, 3, 4, 5, 9, 18, 19, 25, 61, 32
1, 34, 4, 5, 17, 19, 21, 58, 31, 32
1, 33, 4, 5, 14, 19, 36, 53, 61, 32
1, 35, 4, 5, 9, 18, 19, 21, 61, 32
1, 34, 4, 5, 9, 14, 18, 19, 61, 29
1, 28, 4, 5, 9, 18, 19, 68, 61, 6
4, 5, 9, 45, 21, 25, 58, 61, 32, 14
1, 34, 4, 5, 14, 48, 18, 19, 25, 61
3, 4, 5, 9, 19, 21, 54, 28, 63, 32
3, 4, 5, 9, 12, 19, 20, 25, 28, 18
33, 3, 4, 9, 14, 19, 54, 63, 32, 5
1, 34, 4, 5, 9, 19, 21, 53, 31, 32
1, 3, 4, 5, 9, 14, 18, 19, 61, 32
3, 4, 5, 9, 42, 12, 20, 25, 28, 32
3, 4, 5, 9, 18, 19, 25, 61, 32, 38
36, 4, 5, 9, 15, 18, 19, 20, 61, 32
3, 4, 5, 13, 19, 53, 25, 61, 30, 32
3, 4, 5, 9, 18, 19, 25, 58, 61, 32
3, 5, 9, 15, 18, 19, 20, 21, 61, 32
3, 5, 15, 18, 19, 53, 25, 69, 61, 9
3, 5, 9, 15, 19, 21, 25, 61, 32, 20
3, 5, 9, 15, 18, 19, 58, 61, 32, 20
3, 4, 5, 9, 18, 19, 20, 21, 25, 32
3, 5, 9, 42, 11, 19, 20, 25, 61, 18
3, 5, 9, 45, 15, 18, 20, 61, 32, 4
3, 5, 9, 15, 18, 19, 20, 61, 32, 12
3, 4, 5, 9, 18, 19, 61, 30, 32, 15
3, 4, 5, 15, 49, 20, 25, 61, 32, 57
3, 5, 40, 9, 42, 18, 19, 20, 69, 61
3, 4, 5, 9, 18, 19, 25, 58, 32, 20
3, 5, 38, 9, 17, 19, 20, 69, 61, 32
3, 5, 9, 15, 25, 69, 61, 32, 17, 4
33, 3, 5, 9, 18, 19, 20, 61, 32, 38
66, 3, 4, 69, 42, 18, 19, 20, 25, 61
33, 3, 4, 5, 42, 48, 19, 22, 60, 63
1, 4, 5, 39, 9, 21, 22, 23, 25, 32
1, 3, 4, 5, 6, 9, 21, 22, 23, 63
1, 34, 4, 5, 9, 15, 19, 22, 23, 32
1, 34, 4, 5, 9, 15, 19, 22, 23, 32
1, 67, 4, 5, 39, 9, 13, 15, 21, 61
3, 4, 5, 9, 20, 21, 22, 25, 30, 32
1, 4, 5, 70, 21, 23, 61, 30, 32, 9
1, 4, 5, 6, 9, 19, 20, 23, 64, 3
1, 3, 5, 39, 9, 41, 19, 23, 56, 63
1, 3, 4, 5, 41, 19, 21, 23, 56, 32
1, 4, 5, 70, 9, 19, 21, 20, 30, 32
1, 66, 4, 5, 39, 9, 15, 19, 20, 24
1, 4, 5, 6, 9, 19, 21, 63, 15, 10
1, 4, 5, 39, 9, 19, 20, 21, 63, 3
6, 4, 5, 70, 9, 16, 21, 23, 61, 32
34, 4, 5, 9, 13, 19, 21, 23, 69, 32
1, 67, 4, 5, 9, 13, 41, 19, 23, 56
33, 3, 4, 17, 9, 45, 20, 23, 32, 19
1, 66, 3, 4, 5, 9, 23, 61, 32, 47
1, 3, 4, 9, 18, 19, 20, 25, 31, 32
35, 4, 9, 61, 3, 19, 20, 25, 29, 32
66, 3, 4, 5, 9, 21, 25, 62, 32, 61
1, 3, 5, 9, 19, 20, 55, 61, 64, 4
66, 3, 4, 5, 9, 13, 46, 19, 27, 32
66, 4, 69, 7, 9, 20, 27, 61, 32, 5
3, 19, 20, 31, 41, 25, 27, 61, 63, 32
1, 3, 4, 5, 9, 45, 25, 27, 61, 32
35, 4, 5, 9, 3, 20, 24, 27, 61, 32
1, 3, 5, 9, 50, 19, 54, 61, 64, 20
66, 3, 4, 9, 19, 20, 24, 27, 61, 32
1, 3, 5, 9, 13, 19, 54, 23, 61, 64
65, 4, 5, 9, 19, 20, 55, 59, 61, 27
3, 4, 5, 9, 35, 20, 24, 27, 61, 32
65, 4, 5, 9, 3, 19, 20, 27, 61, 32
4, 5, 9, 61, 20, 25, 29, 63, 32, 27
3, 4, 69, 9, 46, 19, 20, 27, 64, 58
4, 5, 41, 13, 46, 9, 19, 20, 37, 32
1, 3, 5, 9, 13, 19, 20, 23, 61, 64
35, 4, 9, 13, 19, 20, 27, 61, 32, 39
3, 4, 9, 49, 19, 25, 27, 61, 32, 56
3, 4, 9, 45, 49, 19, 20, 25, 32, 61
3, 4, 37, 39, 9, 48, 19, 20, 25, 27
3, 4, 5, 9, 43, 49, 19, 61, 32, 35
66, 5, 9, 12, 19, 20, 22, 59, 61, 32
20, 4, 5, 39, 9, 16, 41, 36, 27, 31
65, 67, 4, 5, 39, 9, 44, 20, 27, 32
2, 3, 5, 39, 45, 23, 25, 61, 32, 4
3, 4, 5, 9, 35, 16, 19, 56, 61, 32
3, 4, 5, 9, 35, 49, 19, 20, 61, 32
3, 4, 5, 39, 9, 19, 25, 27, 61, 64
65, 4, 70, 9, 42, 41, 19, 25, 61, 32
65, 3, 36, 5, 39, 45, 25, 27, 61, 32
3, 4, 5, 9, 16, 25, 59, 61, 62, 32
3, 4, 39, 9, 19, 25, 27, 64, 61, 32
3, 4, 65, 9, 52, 25, 27, 64, 61, 32
3, 4, 5, 39, 9, 19, 20, 64, 61, 32
3, 4, 5, 9, 43, 25, 27, 28, 32, 52
4, 39, 9, 16, 49, 41, 19, 28, 32, 3
3, 4, 39, 9, 19, 20, 64, 61, 32, 5
1, 42, 5, 9, 13, 18, 19, 25, 32, 61
1, 2, 3, 54, 65, 9, 58, 27, 61, 32
1, 3, 4, 44, 25, 58, 32, 62, 64, 9
33, 3, 4, 9, 18, 21, 58, 64, 61, 32
1, 2, 4, 9, 11, 44, 16, 5, 61, 14
1, 3, 5, 8, 9, 44, 58, 28, 61, 32
66, 4, 9, 44, 45, 14, 25, 61, 32, 39
1, 3, 35, 9, 44, 17, 25, 32, 61, 52
3, 36, 37, 9, 18, 51, 25, 58, 61, 32
33, 4, 38, 12, 14, 57, 25, 32, 61, 64
65, 3, 5, 9, 44, 25, 58, 27, 61, 32
1, 3, 4, 5, 53, 9, 12, 45, 61, 27
3, 9, 42, 11, 55, 57, 28, 61, 30, 32
1, 3, 37, 9, 42, 45, 19, 25, 27, 32
33, 3, 4, 5, 17, 57, 25, 61, 32, 46
1, 3, 4, 9, 44, 17, 25, 61, 30, 32
33, 3, 4, 5, 38, 14, 57, 58, 61, 32
3, 63, 37, 26, 53, 25, 58, 32, 61, 64
1, 3, 4, 9, 18, 54, 25, 27, 61, 50
1, 3, 4, 10, 18, 53, 25, 61, 30, 32
1, 4, 5, 39, 11, 15, 19, 20, 27, 32
4, 5, 43, 9, 18, 23, 25, 27, 61, 63
1, 4, 5, 11, 19, 52, 25, 58, 61, 32
34, 4, 5, 9, 17, 19, 25, 27, 61, 32
3, 4, 5, 9, 19, 27, 28, 61, 63, 32
52, 4, 5, 6, 9, 19, 20, 23, 27, 61
4, 5, 9, 19, 25, 27, 61, 32, 3, 29
34, 4, 5, 39, 9, 19, 23, 58, 27, 61
3, 4, 5, 38, 9, 19, 61, 30, 32, 58
33, 34, 3, 4, 5, 40, 9, 20, 25, 61
35, 42, 5, 39, 9, 25, 27, 32, 63, 38
34, 3, 5, 40, 9, 29, 20, 27, 61, 4
3, 68, 5, 39, 9, 4, 25, 27, 61, 62
33, 3, 4, 5, 9, 23, 25, 61, 62, 32
20, 3, 4, 5, 70, 9, 52, 61, 32, 63
3, 4, 5, 39, 40, 9, 15, 29, 28, 32
3, 4, 5, 38, 39, 9, 52, 27, 61, 15
34, 3, 4, 24, 9, 16, 25, 27, 61, 63
3, 4, 5, 39, 9, 25, 27, 63, 32, 61
17, 5, 38, 7, 40, 9, 19, 61, 32, 27
1, 2, 4, 5, 40, 9, 15, 58, 32, 20
3, 4, 5, 40, 9, 18, 61, 30, 32, 21
52, 3, 2, 9, 18, 19, 20, 61, 25, 34
3, 4, 5, 9, 20, 54, 23, 61, 32, 37
4, 5, 39, 19, 54, 61, 63, 32, 62, 15
1, 4, 5, 6, 40, 9, 18, 21, 23, 25
3, 4, 5, 65, 9, 43, 25, 27, 30, 32
1, 3, 4, 38, 7, 9, 25, 21, 57, 61
3, 4, 5, 9, 20, 25, 58, 29, 63, 32
3, 4, 5, 6, 40, 43, 52, 27, 61, 32
69, 4, 37, 39, 15, 51, 52, 54, 57, 5
3, 4, 5, 6, 7, 40, 9, 18, 61, 54
4, 5, 39, 15, 18, 20, 57, 25, 69, 31
3, 5, 39, 9, 43, 19, 23, 57, 61, 32
3, 4, 5, 53, 40, 9, 18, 20, 54, 27
33, 3, 4, 5, 9, 15, 26, 61, 30, 32
65, 3, 5, 39, 9, 61, 43, 49, 29, 32
2, 4, 5, 6, 40, 42, 15, 54, 61, 32
3, 4, 5, 40, 43, 54, 13, 57, 61, 32
3, 4, 5, 9, 20, 27, 61, 62, 32, 38
3, 4, 69, 43, 17, 20, 21, 55, 25, 5
3, 5, 39, 9, 54, 23, 24, 58, 27, 32
